2,0.0
3,4.3282
4,1.3352
5,8.8481
6,5.7225
7,32.4791
8,77.0125
9,9.5341
10,15.7326
11,7.3555
12,22.6397
13,13.9249
14,6.0405
15,7.1998
16,8.2134
17,16.0
18,10.4943
19,7.1795
20,14.5383
21,9.3556
22,11.9007
23,138.0929
24,31.501
25,8.4896
26,6.4353
27,17.0886
28,12.2032
29,29.3063
30,15.8995
31,17.4837
32,6.4691
33,82.5407
34,79.4201
35,9.3127
36,11.6067
37,97.8456
38,16.1134
39,8.998
40,10.2839
41,15.0574
42,16.5692
43,15.2495
44,52.979
45,8.9104
46,8.5592
47,7.966
48,103.1128
49,21.675
50,19.6272
51,18.192
52,79.5577
53,129.6581
54,37.5114
55,26.0621
56,14.1385
57,126.6126
58,150.5482
59,9.4835
60,103.5014
61,29.4051
62,11.8397
63,116.1196
64,150.5482
65,18.2278
66,6.6394
67,11.1263
68,130.5371
69,34.6635
70,15.795
71,15.7576
72,101.3493
73,29.8049
74,10.549
75,109.8303
76,11.7695
77,23.1252
78,71.1374
79,150.5482
80,142.7798
81,16.0358
82,109.2793
83,23.4869
84,9.3018
85,9.6651
86,14.182
87,101.3493
88,117.9557
89,22.8048
90,25.2721
91,17.6633
92,12.4782
93,150.5482
94,29.4551
95,27.1112
96,32.1293
97,13.0984
98,122.0984
99,76.5463
100,27.9657
101,16.4992
102,16.5645
103,11.9841
104,12.7144
105,91.8859
106,110.664
107,76.0187
108,17.5712
109,76.2734
110,17.6244
111,12.2648
112,14.8082
113,78.2926
114,23.1366
115,83.6737
116,74.7966
117,46.7738
118,63.7725
119,24.2882
120,10.571
121,27.8767
122,60.8063
123,13.2066
124,120.1758
125,77.2526
126,120.1758
127,76.8266
128,16.3356
129,54.283
130,125.6718
131,8.1499
132,26.3898
133,107.6372
134,120.4257
135,6.9461
136,17.8382
137,32.3242
138,150.5482
139,15.2701
140,22.5373
141,13.2214
142,236.0949
143,16.3994
144,96.7662
145,10.7879
146,15.0165
147,15.9289
148,21.9639
149,7.6936
150,23.221
151,88.7285
152,49.8675
153,105.9808
154,18.6612
155,100.9795
156,21.4858
157,16.8732
158,119.8523
159,69.3891
160,11.0719
161,12.8052
162,11.8938
163,17.1556
164,67.0247
165,36.7347
166,22.2368
167,104.6473
168,15.3132
169,10.3232
170,10.7729
171,16.2864
172,123.6182
173,107.4146
174,12.5648
175,104.6473
176,108.2424
177,104.6473
178,112.4991
179,112.9824
180,101.9314
181,18.5613
182,21.1995
183,9.4947
184,53.1454
185,104.6473
186,114.6883
187,104.0794
188,37.339
189,10.084
190,125.5328
191,11.4194
192,123.5103
193,23.5468
194,156.1297
195,12.9503
196,26.4614
197,41.7092
198,54.686
199,32.5892
200,15.4721
201,128.2929
202,29.2041
203,22.3643
204,148.4558
205,22.4104
206,104.6473
207,125.5328
208,104.6473
209,108.2702
210,128.0327
211,128.0327
212,98.4689
213,110.664
214,128.0327
215,17.2222
216,112.3688
217,10.9269
218,73.5765
219,19.3269
220,73.5765
221,16.3801
222,120.5916
223,16.7562
224,128.0327
225,17.3995
226,9.0513
227,10.429
228,22.0476
229,25.0945
230,94.4801
231,13.9622
232,128.0327
233,139.5587
234,128.0327
235,36.8292
236,18.3813
237,11.7407
238,128.0327
239,97.8548
240,71.7999
241,112.3688
242,22.1792
243,112.3688
244,130.3413
245,122.4914
246,73.5765
247,87.9181
248,15.8406
249,128.0327
250,87.9181
251,53.4786
252,8.5961
253,107.4937
254,15.5006
255,85.7659
256,51.5876
257,33.1926
258,129.5695
259,138.6922
260,161.1226
261,113.8092
262,10.2363
263,14.5173
264,13.484
265,8.115
266,30.1361
267,85.345
268,104.6473
269,19.2159
270,104.6473
271,15.4059
272,11.5825
273,26.8201
274,26.2296
275,65.092
276,139.2188
277,67.0412
278,109.2171
279,38.6348
280,19.4209
281,13.8889
282,134.5764
283,130.691
284,131.7004
285,15.1939
286,12.0892
287,35.8772
288,13.7885
289,17.5324
290,119.5522
291,135.4313
292,46.9402
293,46.9367
294,102.3323
295,113.1468
296,26.2326
297,14.8807
298,131.7004
299,119.8523
300,113.1468
301,55.2997
302,119.8523
303,145.0926
304,100.8167
305,128.0327
306,115.4738
307,25.7853
308,121.0707
309,22.4114
310,16.6768
311,104.5731
312,101.3493
313,13.1989
314,15.2478
315,57.3025
316,78.6011
317,124.2719
318,24.5831
319,111.6463
320,63.5117
321,85.345
322,138.4219
323,100.0781
324,85.345
325,157.2154
326,134.5764
327,9.3017
328,38.7403
329,88.0983
330,93.9835
331,91.0663
332,113.676
333,44.9007
334,107.5151
335,113.1468
336,16.66
337,78.1569
338,145.0926
339,137.141
340,120.3652
341,120.3652
342,20.0992
343,56.0189
344,16.2222
345,122.5575
346,38.2427
347,124.2719
348,138.4219
349,124.2719
350,115.6675
351,93.4914
352,21.6332
353,14.9737
354,48.986
355,15.2125
356,65.3082
357,12.3046
358,127.1569
359,12.1344
360,111.1396
361,16.9223
362,12.2717
363,37.2585
364,54.53
365,174.083
366,26.3008
367,144.1582
368,77.481
369,40.767
370,18.7013
371,20.214
372,103.3976
373,1671.2054
374,114.9185
375,15.3704
376,16.0941
377,177.2507
378,14.2392
379,24.6289
380,29.2294
381,12.5798
382,122.5575
383,96.9956
384,148.2506
385,19.9149
386,124.2719
387,124.2719
388,53.7622
389,49.0031
390,22.5718
391,28.2138
392,15.2805
393,22.0743
394,67.8536
395,12.2238
396,15.9656
397,24.1725
398,20.4608
399,14.8421
400,29.0863
401,23.32
402,31.4555
403,13.2567
404,13.6887
405,112.8657
406,109.928
407,99.1161
408,76.6813
409,29.1386
410,17.3843
411,24.4509
412,25.1611
413,13.1098
414,13.402
415,15.0489
416,20.0909
417,138.4977
418,15.8112
419,13.5052
420,17.9761
421,48.4664
422,22.6421
423,11.2866
424,11.492
425,41.7633
426,27.1856
427,13.6958
428,16.5792
429,69.9357
430,88.5597
431,14.7392
432,34.5441
433,126.2234
434,27.7624
435,79.8782
436,92.4022
437,41.3508
438,15.0711
439,25.6497
440,16.2825
441,95.6579
442,96.647
443,11.3805
444,31.5827
445,79.484
446,22.0542
447,16.2361
448,105.4232
449,53.7998
450,121.1408
451,16.5091
452,132.3195
453,22.8405
454,19.36
455,58.9444
456,48.6956
457,85.792
458,55.9449
459,50.5981
460,35.6422
461,64.6615
462,23.4752
463,71.4744
464,121.9934
465,41.8401
466,78.1377
467,80.3383
468,46.1269
469,42.1496
470,132.4266
471,23.7786
472,100.5584
473,13.4056
474,33.8148
475,49.5481
476,58.0707
477,11.1703
478,91.0562
479,17.3947
480,23.9899
481,38.3894
482,59.5173
483,22.8412
484,16.0881
485,141.0989
486,122.2495
487,154.9885
488,25.6318
489,29.8301
490,18.03
491,93.7512
492,17.4814
493,15.3475
494,154.9885
495,97.0218
496,85.291
497,25.891
498,40.7664
499,23.3684
500,20.7186
501,16.4806
502,132.0676
503,72.5967
504,104.4213
505,111.6167
506,49.4027
507,61.6189
508,103.1759
509,11.1817
510,114.2738
511,11.2526
512,114.2738
513,40.4769
514,81.6702
515,71.5632
516,14.0812
517,18.0115
518,20.0704
519,60.0442
520,46.1275
521,91.8124
522,50.31
523,100.3472
524,95.5337
525,27.3242
526,36.4151
527,169.0887
528,133.7921
529,24.4518
530,31.6171
531,133.7921
532,49.4622
533,82.8185
534,138.4977
535,41.0847
536,134.973
537,64.0292
538,81.5417
539,138.4977
540,59.2713
541,96.5458
542,158.9884
543,18.2309
544,136.5621
545,79.324
546,26.7097
547,19.7157
548,119.2322
549,101.9057
550,41.5929
551,33.591
552,141.3894
553,136.0655
554,31.9119
555,26.0597
556,164.584
557,137.074
558,25.5137
559,15.4477
560,28.6268
561,150.6449
562,21.5495
563,30.7146
564,10.223
565,18.8293
566,38.3776
567,17.0957
568,25.3468
569,23.0659
570,26.0482
571,75.0752
572,76.6073
573,90.1954
574,99.5227
575,101.8732
576,15.5074
577,44.049
578,109.5515
579,155.385
580,16.5902
581,83.6791
582,35.5837
583,23.2672
584,30.6977
585,22.9746
586,66.952
587,14.6147
588,18.594
589,10.0114
590,99.5227
591,75.9357
592,109.1597
593,101.9057
594,158.3263
595,44.4917
596,116.7619
597,17.3304
598,23.056
599,16.866
600,24.8673
601,65.3318
602,132.1919
603,32.5546
604,146.0331
605,67.828
606,49.1332
607,39.7254
608,54.0998
609,24.0963
610,21.3091
611,165.8938
612,13.8203
613,21.8959
614,82.9396
615,145.5601
616,17.6239
617,17.2936
618,146.0331
619,11.2669
620,136.6775
621,146.5802
622,29.3331
623,26.303
624,89.1563
625,100.3235
626,15.482
627,46.3703
628,102.2197
629,20.7279
630,86.2417
631,86.2417
632,95.9403
633,55.0535
634,143.6847
635,41.4154
636,25.8904
637,15.4738
638,16.6628
639,99.9062
640,91.7635
641,22.5018
642,37.3961
643,16.2263
644,36.4336
645,12.4715
646,30.6646
647,73.9859
648,22.8837
649,16.1365
650,24.9117
651,24.4039
652,34.4379
653,38.6579
654,117.2266
655,60.1363
656,54.9165
657,25.0739
658,105.4192
659,16.4563
660,24.9523
661,58.152
662,37.2269
663,14.6666
664,29.0807
665,167.5738
666,75.9518
667,14.852
668,23.9927
669,15.9641
670,102.9515
671,20.3288
672,106.2711
673,96.1361
674,31.177
675,10.1489
676,101.2173
677,24.2656
678,114.4396
679,14.3524
680,28.0327
681,102.9515
682,103.087
683,34.0937
684,102.9515
685,27.1146
686,16.12
687,91.1645
688,16.1547
689,127.8776
690,20.9999
691,39.6161
692,135.7732
693,14.1967
694,115.4889
695,85.9445
696,92.1091
697,41.9691
698,100.3495
699,35.5552
700,31.849
701,121.2217
702,23.7977
703,27.1524
704,86.7094
705,15.903
706,13.29
707,22.0296
708,25.1039
709,122.1127
710,142.5198
711,31.447
712,34.7712
713,106.5806
714,17.1351
715,31.6577
716,70.4886
717,49.2806
718,52.0735
719,32.6865
720,33.511
721,57.5846
722,22.7532
723,27.3691
724,31.5807
725,29.8079
726,17.5825
727,19.8332
728,50.9793
729,67.0304
730,22.9865
731,60.0146
732,65.2628
733,128.2332
734,58.2237
735,37.468
736,15.4396
737,77.2832
738,67.4543
739,33.3858
740,83.0129
741,33.1666
742,51.8774
743,12.4833
744,26.2132
745,57.0786
746,99.2736
747,32.7227
748,17.0532
749,107.6574
750,134.491
751,112.7375
752,78.8133
753,29.6799
754,14.5455
755,37.2563
756,93.2966
757,94.4613
758,19.2273
759,23.7648
760,24.2973
761,98.0238
762,136.7771
763,17.5225
764,55.1401
765,112.7375
766,25.8528
767,31.3045
768,93.8816
769,95.4749
770,35.4619
771,36.4473
772,97.4455
773,148.9298
774,40.606
775,41.1648
776,20.6275
777,23.8551
778,95.4749
779,95.4749
780,47.533
781,148.9298
782,77.3043
783,33.6456
784,26.5916
785,181.3917
786,27.0274
787,28.024
788,181.3917
789,142.167
790,81.7698
791,134.3205
792,22.6344
793,33.1833
794,28.1117
795,31.8122
796,30.8935
797,65.3478
798,19.5105
799,131.167
800,32.7381
801,95.291
802,14.0113
803,38.1015
804,89.1107
805,129.2635
806,37.7016
807,34.2406
808,120.5185
809,65.0265
810,83.8822
811,57.7148
812,17.0987
813,36.1522
814,72.621
815,119.3036
816,38.8041
817,117.8866
818,25.1857
819,12.9833
820,99.6619
821,131.3563
822,72.5375
823,19.2062
824,26.9463
825,71.8326
826,15.5171
827,39.6787
828,30.3978
829,89.9315
830,14.0079
831,40.7935
832,100.1738
833,95.5803
834,111.6909
835,14.168
836,110.6939
837,110.6939
838,21.6579
839,95.5803
840,30.0458
841,63.557
842,17.2104
843,19.9003
844,110.6939
845,120.5149
846,18.0443
847,82.8971
848,25.6895
849,16.1663
850,114.3232
851,94.5519
852,26.6753
853,89.0188
854,111.4771
855,22.7236
856,17.3684
857,94.5519
858,95.0713
859,22.6052
860,13.5812
861,111.6909
862,119.3876
863,165.3321
864,45.6469
865,129.342
866,45.7535
867,86.382
868,153.2278
869,57.2634
870,114.3232
871,36.6636
872,18.8961
873,90.3476
874,14.191
875,15.1184
876,41.5353
877,20.5467
878,78.3055
879,139.3717
880,116.1247
881,25.0187
882,77.1955
883,108.1201
884,79.3478
885,85.6269
886,19.47
887,140.157
888,15.5133
889,28.2415
890,33.0048
891,124.0313
892,35.6389
893,18.6247
894,90.4133
895,23.9797
896,86.185
897,46.3335
898,135.2531
899,46.0757
900,11.6224
901,193.1049
902,20.9666
903,135.2531
904,192.3932
905,58.6171
906,129.7434
907,124.0313
908,78.2991
909,88.9931
910,129.7434
911,11.8622
912,23.718
913,29.1086
914,15.81
915,16.4139
916,24.2251
917,37.5881
918,16.2081
919,62.9571
920,140.071
921,19.1007
922,17.3025
923,73.7027
924,14.6084
925,101.084
926,14.5129
927,145.763
928,113.6312
929,19.4884
930,19.0317
931,12.3493
932,35.0146
933,17.3236
934,30.4363
935,21.2152
936,15.7509
937,12.48
938,31.1409
939,51.2473
940,71.2969
941,18.8037
942,24.4365
943,20.2868
944,15.7088
945,79.0889
946,141.3935
947,15.266
948,27.4932
949,18.7156
950,18.1214
951,31.6772
952,30.1874
953,132.4065
954,92.2426
955,45.9159
956,100.9499
957,45.4778
958,78.1245
959,30.1671
960,55.4964
961,81.1141
962,131.2734
963,9.7792
964,45.8822
965,113.0035
966,70.5146
967,30.9264
968,113.0035
969,44.361
970,67.4976
971,124.0313
972,37.9145
973,27.4009
974,18.0768
975,100.4323
976,12.9645
977,29.7493
978,25.526
979,23.2338
980,67.1129
981,137.7446
982,129.997
983,21.4832
984,19.318
985,13.9046
986,106.3465
987,126.169
988,35.9905
989,103.865
990,28.7605
991,13.8281
992,27.3166
993,26.4641
994,45.533
995,142.9736
996,25.0162
997,30.9231
998,16.0934
999,44.8764
1000,79.7926
1001,25.6231
1002,88.273
1003,61.1053
1004,83.6692
1005,101.8473
1006,84.9519
1007,54.2695
1008,72.2241
1009,30.2004
1010,18.1145
1011,19.4137
1012,17.6599
1013,16.4775
1014,77.6004
1015,18.5711
1016,54.3579
1017,54.4957
1018,39.546
1019,23.3555
1020,91.9755
1021,87.8399
1022,30.4438
1023,48.4093
1024,19.9097
1025,45.6675
1026,74.7439
1027,27.2066
1028,114.1285
1029,122.9661
1030,21.5331
1031,207.5581
1032,23.6989
1033,117.8967
1034,24.6879
1035,74.546
1036,50.8133
1037,96.2431
1038,21.2599
1039,120.4326
1040,87.6101
1041,101.3015
1042,20.0653
1043,26.3864
1044,84.992
1045,41.8752
1046,124.0341
1047,49.4588
1048,30.9894
1049,23.0832
1050,9.4566
1051,94.9298
1052,42.5016
1053,22.7623
1054,92.8252
1055,48.1427
1056,128.5351
1057,115.47
1058,96.2431
1059,96.2431
1060,139.1485
1061,139.1485
1062,154.8626
1063,17.8303
1064,26.9393
1065,9.0124
1066,23.2361
1067,118.5023
1068,41.2601
1069,16.805
1070,109.6921
1071,35.9375
1072,82.766
1073,18.3686
1074,38.185
1075,33.6856
1076,41.7451
1077,163.011
1078,54.1396
1079,92.192
1080,25.3715
1081,92.6599
1082,101.2583
1083,81.2375
1084,28.5425
1085,46.8376
1086,77.8688
1087,17.63
1088,45.6056
1089,97.8137
1090,19.0335
1091,20.1506
1092,22.1002
1093,44.0111
1094,33.158
1095,16.687
1096,141.3935
1097,47.9341
1098,26.8158
1099,54.9441
1100,129.6705
1101,113.0518
1102,41.7568
1103,25.8111
1104,37.5553
1105,92.192
1106,92.192
1107,101.612
1108,93.9618
1109,301.3166
1110,141.8252
1111,56.1373
1112,23.5928
1113,52.8865
1114,81.1414
1115,18.0048
1116,53.598
1117,108.6488
1118,25.1756
1119,35.9736
1120,17.2035
1121,14.4765
1122,31.7412
1123,13.2632
1124,9.5609
1125,17.5014
1126,33.4229
1127,19.4844
1128,13.9752
1129,43.5216
1130,92.4062
1131,23.9469
1132,93.6473
1133,23.4196
1134,35.2113
1135,22.8205
1136,14.467
1137,24.3403
1138,87.338
1139,118.9527
1140,33.1859
1141,86.1876
1142,98.7705
1143,101.612
1144,75.4228
1145,18.593
1146,11.6241
1147,78.9395
1148,23.3459
1149,20.9014
1150,117.4245
1151,42.5672
1152,25.0154
1153,231.4196
1154,27.0751
1155,26.4272
1156,28.519
1157,91.705
1158,25.5829
1159,25.9706
1160,13.8417
1161,18.2181
