7,5
8,2
23,18
24,21
29,27
33,19
34,14
37,12
44,8
48,47
52,47
53,52
54,24
57,54
58,2
60,44
63,41
64,2
68,39
69,4
72,71
75,74
77,5
78,67
79,2
80,46
82,44
83,56
87,71
88,82
89,84
90,9
93,2
94,7
95,24
96,17
98,92
99,90
105,86
106,102
107,62
109,99
113,111
115,65
116,12
117,74
118,111
121,108
122,118
124,88
125,118
126,88
127,122
129,108
130,128
132,104
133,44
134,120
137,122
138,2
140,118
142,55
144,137
151,137
152,86
153,152
155,148
156,154
158,112
159,151
164,62
165,86
166,129
167,165
172,147
173,155
175,165
176,133
177,165
178,116
179,173
180,161
184,159
185,165
186,178
187,60
188,105
190,184
192,173
193,119
194,116
196,86
197,86
198,197
199,197
201,199
202,198
204,202
206,165
207,184
208,165
209,197
210,196
211,196
212,92
213,102
214,196
216,77
218,198
219,83
220,198
222,212
224,196
228,143
230,183
232,196
233,132
234,196
238,196
239,179
240,104
241,77
242,96
243,77
244,217
245,221
246,198
247,219
249,196
250,219
251,46
253,223
255,242
256,10
257,45
258,230
259,233
260,235
261,240
266,4
267,262
268,165
270,165
273,197
274,41
275,184
276,239
277,181
278,277
279,145
282,275
283,43
284,273
287,198
290,287
291,266
292,105
293,52
294,293
295,292
296,229
298,273
299,112
300,292
301,2
302,112
303,301
304,152
305,196
306,304
307,10
308,304
311,310
312,71
316,292
317,316
318,38
319,297
320,196
321,262
322,320
323,273
324,262
325,309
326,275
328,310
329,293
330,239
331,182
332,331
333,199
334,237
335,292
337,328
338,301
339,225
340,333
341,333
343,275
345,330
346,272
347,316
348,320
349,316
350,273
351,344
354,309
356,354
358,257
360,320
363,4
364,219
365,354
366,45
367,360
368,344
369,316
372,355
373,308
374,318
377,354
382,345
383,369
384,361
386,316
387,316
388,6
389,255
391,70
393,11
394,388
397,151
400,25
401,100
402,29
405,399
406,49
407,288
408,392
409,34
411,397
412,307
417,414
425,110
426,159
429,397
430,409
432,361
433,142
434,397
435,426
436,420
437,18
439,70
441,61
442,430
445,435
448,447
449,304
450,427
452,420
453,119
455,52
456,392
457,445
458,73
459,446
460,251
461,434
463,85
464,449
465,403
466,445
467,466
468,45
469,101
470,433
472,115
474,178
475,197
476,155
478,477
481,233
482,439
485,480
486,482
487,455
488,170
489,468
491,432
494,455
495,476
496,486
497,378
498,389
502,496
503,488
504,492
505,490
506,467
507,197
508,507
510,490
512,490
513,297
514,506
515,496
518,503
519,485
520,516
521,309
522,511
523,412
524,493
526,236
527,521
528,509
529,356
530,529
531,509
532,392
533,529
534,414
535,507
536,513
537,399
538,535
539,414
540,229
541,471
542,501
544,543
545,476
548,547
549,532
550,296
551,530
552,373
553,495
554,468
556,519
557,554
558,355
560,506
561,558
562,436
563,432
566,356
568,449
569,78
570,530
571,523
572,482
573,552
574,573
575,524
577,524
578,570
579,550
581,514
582,530
584,500
586,552
590,573
591,521
592,588
593,532
594,591
595,575
596,563
600,292
601,431
602,597
604,597
605,584
606,517
607,380
608,392
611,542
614,15
615,608
618,597
620,598
621,620
622,468
623,221
624,560
625,597
627,400
628,571
630,586
631,586
632,623
633,404
634,628
635,430
636,363
639,626
640,637
642,396
644,29
646,29
647,614
651,378
652,6
653,45
654,649
655,652
656,571
657,482
658,655
661,656
662,465
664,166
665,661
666,654
668,609
670,659
671,109
672,636
673,635
674,588
676,658
677,652
678,622
680,669
681,659
682,662
683,636
684,659
687,662
689,142
690,658
691,428
692,622
694,635
695,441
696,674
697,437
698,463
699,425
700,432
701,668
703,453
704,458
708,640
709,65
710,558
711,439
712,330
713,711
715,254
716,714
717,716
718,540
719,356
720,523
721,115
722,78
724,17
725,145
728,717
729,728
730,401
731,728
732,71
733,732
734,709
735,731
737,702
738,671
739,612
740,566
741,652
742,542
744,468
745,552
746,735
747,475
749,747
750,712
751,746
752,738
753,530
755,437
756,659
757,744
759,687
761,735
762,745
764,676
765,746
766,723
767,757
768,373
769,768
770,674
771,297
772,594
773,762
774,540
775,753
778,768
779,768
780,776
781,762
782,576
783,731
785,772
787,762
788,772
789,720
790,783
791,784
793,777
795,460
796,355
797,551
799,798
800,582
801,790
803,720
804,787
805,786
806,570
807,731
808,792
809,668
810,744
811,801
813,355
814,806
815,813
816,653
817,812
818,358
820,758
821,743
822,816
824,139
825,811
827,822
828,703
829,828
831,595
832,825
833,822
